no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,annee,nature_travaux_clean
3001354647,3000676635,2017-11-03,2017-11-07, 7511  avenue Papineau,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"AU SOUS SOL, REMPLACER LA DALLE DU SOUS-SOL, AJOUTER UN DRAIN FRANCAIS ET UNE FOSSE DE RETENUE MUNIE D'UNE POMPE SUBMERSIBLE ET RÉPARER LA FONDATION.",0.0,-73.61257144119968,45.55066455451576,296010.41,5045645.22,2017,"au sous sol, remplacer la dalle du sous-sol, ajouter un drain francais et une fosse de retenue munie d'une pompe submersible et réparer la fondation."
3001356848,3000685973,2017-11-10,2017-12-13,  671  rue Saint-Alfred,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,1 Logement,"AU 2ÈME ÉTAGE, COMPLÉTER L'AMÉNAGEMENT DU 2ÈME ÉTAGE ET AJOUT DE LA SALLE DE BAIN (TEL QUE PRÉVU À LA DEMANDE DE PERMIS #3000998730)",0.0,-73.62618839570683,45.5449385203228,294946.19,5045010.46,2017,"au 2ème étage, compléter l'aménagement du 2ème étage et ajout de la salle de bain (tel que prévu à la demande de permis #3000998730)"
3001319495,3000664619,2017-07-04,2017-09-15,13230  rue Joseph-Piché,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Abattage d'arbres,Résidentiel,1 Logement,ABATTRE DEUX FRÊNES MULTI-TRONCS EN COUR AVANT (DHP DU 1ER : 35 ET 28 CM. DHP DU 2E: 18 ET 24 CM).,0.0,-73.5115769890317,45.660088605919015,303897.82,5057799.69,2017,abattre deux frênes multi-troncs en cour avant (dhp du 1er : 35 et 28 cm. dhp du 2e: 18 et 24 cm).
3001315676,3000651697,2017-06-16,2017-06-16, 8455  rue Berri,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"DU COTÉ NORD, SUD ET À L'ARRIÈRE RÉFECTION DES JOINTS DE BRIQUES (RETIRER NETTOYER ET RÉINSTALLER LA MÊME BRIQUE)",0.0,-73.63454696687695,45.54502714370259,294293.51,5045021.37,2017,"du coté nord, sud et à l'arrière réfection des joints de briques (retirer nettoyer et réinstaller la même brique)"
3001318827,3000664415,2017-06-30,2017-09-14, 1473  rue Vimont,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,5 à 11 Logements ,"EN FAÇADE ET CÔTÉ GAUCHE, RÉFECTION D'UNE PARTIE DU PAREMENT DES MURS DE BRIQUE ET REMPLACEMENT DE 10 ALLÈGES.",0.0,-73.529930915854,45.55931048580268,302463.35,5046600.33,2017,"en façade et côté gauche, réfection d'une partie du parement des murs de brique et remplacement de 10 allèges."
3001342687,3000667538,2017-09-27,2017-09-27, 8305  rue Fabre,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,5 à 11 Logements ,"EN FACADE, REFECTION DE LA MACONNERIE EN RÉUTILISANT LA MÊME BRIQUE. CHANGER LES ALLÈGUES + AJOUTER UNE MEMBRANE",0.0,-73.6222471436676,45.55323407216165,295255.36,5045931.88,2017,"en facade, refection de la maconnerie en réutilisant la même brique. changer les allègues + ajouter une membrane"
3001342806,3000667565,2017-09-27,2017-09-27, 8014  rue De Lanaudière,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,1 Logement,AJOUT D'UN DRAIN FRANCAIS RELIÉ À LA FOSSE DE RETENUE MUNI D'UNE POMPE SUBMERSIBLE,0.0,-73.62038790990403,45.54963355307832,295399.92,5045531.53,2017,ajout d'un drain francais relié à la fosse de retenue muni d'une pompe submersible
3001343099,3000667737,2017-09-27,2017-09-27, 5960  avenue de l' Esplanade,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,3 Logements,"À l'arrière, murs latéraux, ajouter une fondation de béton (murets) contre la fondation existante, réparer le carré de bois sur 24'' de haut",0.0,-73.60655995644068,45.52569567484392,296476.1,5042869.76,2017,"à l'arrière, murs latéraux, ajouter une fondation de béton (murets) contre la fondation existante, réparer le carré de bois sur 24'' de haut"
3001343115,3000667753,2017-09-27,2017-09-27, 5879  rue Hutchison,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,4 Logements,"En façade, remplacer parement de brique par Hanson Sundance smooth ironspot modulaire métrique, appareillage tel qu'existant avec briques Hanson Varsity smooth modulaire métrique, linteaux arqués identiques et allèges en pierre St-Marc 5½"" fini bouchardé, ajouter une corniche-parapet arrondie telle que plans avec solins ouvragés en acier galvanisé tel que plans.",0.0,-73.60729560270937,45.523722402509605,296418.34,5042650.54,2017,"en façade, remplacer parement de brique par hanson sundance smooth ironspot modulaire métrique, appareillage tel qu'existant avec briques hanson varsity smooth modulaire métrique, linteaux arqués identiques et allèges en pierre st-marc 5½"" fini bouchardé, ajouter une corniche-parapet arrondie telle que plans avec solins ouvragés en acier galvanisé tel que plans."
3001336441,3000663954,2017-09-07,2017-09-12, 6526  20e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"AU IER ET 2EME, RÉAMÉNAGEMENT INTÉRIEUR AVEC TRAVAUX DE STRUCTURE.",0.0,-73.58178717441433,45.56116253503512,298415.24,5046808.97,2017,"au ier et 2eme, réaménagement intérieur avec travaux de structure."
3001341314,3000694494,2017-09-22,2018-01-24,10624  avenue des Laurentides,Montréal-Nord,TR,Transformation,Résidentiel,Unifamiliale,"DÉMOLIR LE PERRON, L'ESCALIER QUI LE DESSERT AINSI QUE L'ESCALIER MENANT AU SOUS-SOL TOUS SITUÉS EN FAÇADE DU BÂTIMENT ET RECONSTRUIRE LE TOUT TEL QUE PLANS APPROUVÉS. LA RÉFECTION DE L'AMÉNAGEMENT PAYSAGER (ENGAZONNEMENT, PAVÉ UNI ET MUR DE SOUTÈNEMENT) EST ÉGALEMENT COMPRISE PAR LA PRÉSENTE.",0.0,-73.6421505811939,45.584847300648185,293707.59,5049447.67,2018,"démolir le perron, l'escalier qui le dessert ainsi que l'escalier menant au sous-sol tous situés en façade du bâtiment et reconstruire le tout tel que plans approuvés. la réfection de l'aménagement paysager (engazonnement, pavé uni et mur de soutènement) est également comprise par la présente."
3001347138,3000670653,2017-10-11,2017-10-11,  316  avenue Willowdale,Outremont,TR,Transformation,Résidentiel,Multifamilial,TRAVAUX EXTÉRIEURS : RÉFECTION DE LA PARTIE SUD ( ARRIÈRE) DU TOIT PLAT. MATÉRIAU : MEMBRANE SOPRASTAR DE COULEUR BLANCHE. LE TOUT SELON DOCUMENTS DÉPOSÉS.,0.0,-73.61694325929038,45.50645524495413,295661.9,5040732.68,2017,travaux extérieurs : réfection de la partie sud ( arrière) du toit plat. matériau : membrane soprastar de couleur blanche. le tout selon documents déposés.
3001352005,3000676276,2017-10-27,2017-11-06, 7578  rue Saint-Dominique,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,"AU SOUS-SOL, RÉAMÉNAGEMENT POUR Y INCLURE DEUX CHAMBRES À COUCHER ET UNE SALLE DE BAIN.",0.0,-73.62297453173333,45.53703128836666,295195.81,5044131.33,2017,"au sous-sol, réaménagement pour y inclure deux chambres à coucher et une salle de bain."
3001354423,3000732826,2017-11-03,2018-08-03, 5110  rue Sherbrooke Ouest,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"À L'INTÉRIEUR, AU 2E ÉTAGE, SUBDIVISER L'APPARTEMENT #7 EN 3 LOGEMENTS ET AU 3E ÉTAGE, SUBDIVISER L'APPARTEMENT #12 EN 3 LOGEMENTS (AJOUT DE 4 LOGEMENTS AU TOTAL). À L'INTÉRIEUR ET À L'EXTÉRIEUR DU BÂTIMENT, EFFECTUER DES TRAVAUX DE MISE AUX NORMES DES ISSUES.",4.0,-73.60634309164999,45.47605900801839,296485.74,5037353.59,2018,"à l'intérieur, au 2e étage, subdiviser l'appartement #7 en 3 logements et au 3e étage, subdiviser l'appartement #12 en 3 logements (ajout de 4 logements au total). à l'intérieur et à l'extérieur du bâtiment, effectuer des travaux de mise aux normes des issues."
3001325530,3000668404,2017-07-26,2017-10-02, 7235  rue Boyer,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,AGRANDISSEMENT AU RDC ET SOUS-SOL VERS L'ARRIÈRE,0.0,-73.61391507121938,45.54254290154692,295904.22,5044742.8,2017,agrandissement au rdc et sous-sol vers l'arrière
3001325533,3000669139,2017-07-26,2017-10-04, 7227  rue Boyer,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,4 Logements,"AGRANDISSEMENT VERS L'ARRIÈRE DU SOUS-SOL, RDC ET 2E ÉTAGE.",0.0,-73.61383261688694,45.54250623315819,295910.65,5044738.71,2017,"agrandissement vers l'arrière du sous-sol, rdc et 2e étage."
3001327772,3000657994,2017-08-04,2017-08-04, 6075  rue Hutchison,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,3 Logements,"Au 2e étage, dans la cuisine, travaux de réaménagement, sans travaux de structure.",0.0,-73.60953524465813,45.52471617766122,296243.54,5042761.22,2017,"au 2e étage, dans la cuisine, travaux de réaménagement, sans travaux de structure."
3001319556,3000655331,2017-07-04,2017-07-13, 4581  avenue de Kensington,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"DANS LA MARGE LATÉRALE, RÉFFECTION DU PERON ET DES ESCALIERS. MÊMES DIMENSIONS QUE L'EXISTANT. AJOUT D'UN GARDE-CORPS EN FER FORGÉ AU-DESSUS DU MURÊT DE PIERRE.",0.0,-73.63364729334252,45.47075296158946,294350.02,5036767.12,2017,"dans la marge latérale, réffection du peron et des escaliers. mêmes dimensions que l'existant. ajout d'un garde-corps en fer forgé au-dessus du murêt de pierre."
3001323920,3000674775,2017-07-19,2017-10-30, 1188  rue Saint-Antoine Ouest,Ville-Marie,TR,Travaux d'agrandissement,Résidentiel,12 Logements +,"Tour des Canadiens 2, agrandir en hauteur de bâtiment par l'ajout de 17 étages au projet initial de 34 étages (total 51 étages), aménager 203 logements supplémentaires tels qu'aux plans approuvés",593.0,,,,,2017,"tour des canadiens 2, agrandir en hauteur de bâtiment par l'ajout de 17 étages au projet initial de 34 étages (total 51 étages), aménager 203 logements supplémentaires tels qu'aux plans approuvés"
3001320850,3000708013,2017-07-10,2018-03-07,  271  avenue McDougall,Outremont,TR,Transformation,Résidentiel,unifamilial,"Au bâtiment, percer trois nouvelles ouvertures dans la façade arrière du bâtiment et agrandir une ouverture existante et ajouter une nouvelle terrasse au niveau du rez-de-chaussée dans la cour arrière. Tel que documents approuvés.",0.0,-73.60241703217346,45.517282238026816,296798.53,5041934.35,2018,"au bâtiment, percer trois nouvelles ouvertures dans la façade arrière du bâtiment et agrandir une ouverture existante et ajouter une nouvelle terrasse au niveau du rez-de-chaussée dans la cour arrière. tel que documents approuvés."
3001320422,3000656228,2017-07-06,2017-07-24, 4550  rue De Chambly,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,1 Logement,"AU DEUXIÈME ÉTAGE; RÉAMÉNAGEMENT MINEUR DE LA CUISINE, TEL QUE DOCUMENT SOUMIS",0.0,-73.56302991371051,45.551756874829934,299878.71,5045762.38,2017,"au deuxième étage; réaménagement mineur de la cuisine, tel que document soumis"
3001320532,3000654219,2017-07-07,2017-07-07, 5047  rue Resther,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,3 Logements,"Au 2e étage, remplacer les enduits de gypse de la cuisine du logement par du gypse sans modifier les divisions de la pièce. Aucuns travaux à l'extérieur.",0.0,-73.58734850156956,45.52835537595463,297977.12,5043163.52,2017,"au 2e étage, remplacer les enduits de gypse de la cuisine du logement par du gypse sans modifier les divisions de la pièce. aucuns travaux à l'extérieur."
3001339816,3000675712,2017-09-19,2017-11-02,  675  rue Fleury Est,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,4 Logements,"À l'arrière, remplacer les galeries fermées par des galeries extérieures au rez-de-chaussée et à l'étage, conserver et agrandir leur structure. Réaménager partiellement le rez-de-chaussée et le sous-sol du logement au 675.",0.0,-73.66107919942067,45.55544073036221,292223.98,5046182.46,2017,"à l'arrière, remplacer les galeries fermées par des galeries extérieures au rez-de-chaussée et à l'étage, conserver et agrandir leur structure. réaménager partiellement le rez-de-chaussée et le sous-sol du logement au 675."
3001337125,3000663597,2017-09-11,2017-09-11, 6631  rue De Lanaudière,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,5 à 11 Logements ,"À L'ARRIÈRE, RÉFECTION COMPLÈTE DU PAREMENT DE MAÇONNERIE. TEL QUE DOCUMENTS APPROUVÉS.",0.0,-73.60089496832859,45.54186835596264,296920.88,5044666.48,2017,"à l'arrière, réfection complète du parement de maçonnerie. tel que documents approuvés."
3001343670,3000673683,2017-09-29,2017-10-24, 1541  avenue Ducharme,Outremont,TR,Transformation,Résidentiel,Triplex,TRAVAUX INTÉRIEURS : RÉAMÉNAGEMENT INTÉRIEURS ( SOUS-SOL ET RDC) PAS DE MODIFICATION AU 2ÈME ET 3ÈME ÉTAGES. PAS DE TRAVAUX DE STUCTURE. LE TOUT SELON DOCUMENTS DÉPOSÉS.,0.0,-73.61878432444321,45.51944725719126,295520.17,5042176.71,2017,travaux intérieurs : réaménagement intérieurs ( sous-sol et rdc) pas de modification au 2ème et 3ème étages. pas de travaux de stucture. le tout selon documents déposés.
3001345627,3000672431,2017-10-05,2017-10-18,  356  avenue Charron,L'Île-Bizard - Sainte-Geneviève,TR,Transformation - modification,Résidentiel,1 Logement,RÉFECTION D'UNE SECTION DE LA FONDATION  À L'AVANT DU BÂTIMENT PRINCIPAL.,0.0,-73.87156348370661,45.48671115862808,275755.39,5038599.02,2017,réfection d'une section de la fondation  à l'avant du bâtiment principal.
3001355505,3000682777,2017-11-07,2017-11-29, 2318  avenue Wilson,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"En façade, au rez-de-chaussée, remplacer le plancher du perron et les escaliers. Sans modification des dimensions des saillies. Remplacer les garde-corps pour des garde-corps en bois. L'aspect des composantes ne sera pas modifié. Au sous-sol, réaménager l'aire du plancher et ajouter une salle de bain. Au rez-de-chaussée, remplacer les finis.",0.0,-73.61542279178835,45.46964929994419,295774.84,5036642.26,2017,"en façade, au rez-de-chaussée, remplacer le plancher du perron et les escaliers. sans modification des dimensions des saillies. remplacer les garde-corps pour des garde-corps en bois. l'aspect des composantes ne sera pas modifié. au sous-sol, réaménager l'aire du plancher et ajouter une salle de bain. au rez-de-chaussée, remplacer les finis."
3001355678,3000678934,2017-11-07,2017-11-16,12005  70e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,AGRANDISSEMENT DU BÂTIMENT SUR LES FONDATIONS DE LA CHAMBRE FROIDE,0.0,-73.5545015963502,45.65471194699288,300552.37,5057203.54,2017,agrandissement du bâtiment sur les fondations de la chambre froide
3001355225,3000706394,2017-11-06,2018-03-01, 3185  avenue Van Horne,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"Dans le logement no.5, démanteler le mur entre la cuisine et l'aire de séjour,  consolider la structure, réaménager la cuisine.  Dégarnir la salle de bain sans modifier l'emplacement des murs et réfection complète.  Pas de travaux extérieurs.",0.0,-73.62942180626892,45.50447403662497,294686.45,5040514.01,2018,"dans le logement no.5, démanteler le mur entre la cuisine et l'aire de séjour,  consolider la structure, réaménager la cuisine.  dégarnir la salle de bain sans modifier l'emplacement des murs et réfection complète.  pas de travaux extérieurs."
3001329423,3000662076,2017-08-10,2017-08-30,  350  rue Delinelle,Le Sud-Ouest,TR,Transformation,Résidentiel,3 Logements,"En arrière,ragréer les fondations au niveau du sous sol. Travaux de structure. Ajout d'une nouvelle poutre. Suite du permis 3000542181-16.Ajout d'une descente vers le sous-sol( espace commun)",0.0,-73.58785557851836,45.47277216442478,297930.76,5036986.58,2017,"en arrière,ragréer les fondations au niveau du sous sol. travaux de structure. ajout d'une nouvelle poutre. suite du permis 3000542181-16.ajout d'une descente vers le sous-sol( espace commun)"
3001330458,3000660046,2017-08-15,2017-08-18,10660  Grande Allée Allée,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,3 Logements,"Au RDC et au Sous-sol, réaménager les pièces en retirant des divisions, sans travaux de structure. Refaire l'isolation des murs. Aucun travaux extérieur.",0.0,-73.67010428619359,45.55084055146306,291518.28,5045672.69,2017,"au rdc et au sous-sol, réaménager les pièces en retirant des divisions, sans travaux de structure. refaire l'isolation des murs. aucun travaux extérieur."
3001329160,3000663243,2017-08-09,2017-09-07, 1880  rue Favard,Le Sud-Ouest,TR,Transformation,Résidentiel,1 Logement,"En arrière,et sur le toit du bâtiment, ajout d'un escalier pour y acceder et aménagement d'une terrasse..Travaux de structure",0.0,-73.55589857664647,45.48081845748284,300430.03,5037878.53,2017,"en arrière,et sur le toit du bâtiment, ajout d'un escalier pour y acceder et aménagement d'une terrasse..travaux de structure"
3001325218,3000659593,2017-07-25,2017-08-15, 9900  boulevard Gouin Est,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,12 Logements +,AU SOUS SOL FERMER OUVERTURES EN CONTRE BAS ET REMPLACER DRAIN FRANÇAIS. AJOUT D'UN SYSTEME DE VENTILATION SUR LES 3 ÉTAGES.,0.0,-73.56518853587855,45.6608920588117,299720.03,5057890.98,2017,au sous sol fermer ouvertures en contre bas et remplacer drain français. ajout d'un systeme de ventilation sur les 3 étages.
3001328647,3000658401,2017-08-08,2017-08-08, 7831  avenue De Gaspé,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,"EN FAÇADE, RÉPARATION ET IMPERMÉABILISATION DES FONDATIONS AVEC POSE D'UN DRAIN FRANÇAIS (RELIÉ À LA FOSSE DE RETENUE) ET AJOUT DE DEUX MARGELLES",0.0,-73.62600473971659,45.53968142923146,294959.62,5044426.21,2017,"en façade, réparation et imperméabilisation des fondations avec pose d'un drain français (relié à la fosse de retenue) et ajout de deux margelles"
3001316991,3000653754,2017-06-21,2017-07-04, 4600  rue De La Peltrie,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"AU SOUS-SOL, AJOUTER UN LOGEMENT. AMÉNAGEMENT TEL QUE PLAN. DANS LA COUR ARRIÈRE, CONSTRUCTION D'UN ESCALIER D'ACCÈS POUR LE SOUS-SOL. SUR LES MURS LATÉRAL ET ARRIÈRE, MODIFICATIONS DES OUVERTURES. NOUVEAU NUMÉRO CIVIQUE 4604 DE LA PELTRIE.",1.0,-73.63374870889581,45.49529238776806,294346.63,5039494.2,2017,"au sous-sol, ajouter un logement. aménagement tel que plan. dans la cour arrière, construction d'un escalier d'accès pour le sous-sol. sur les murs latéral et arrière, modifications des ouvertures. nouveau numéro civique 4604 de la peltrie."
